timestamp,symbol,ltp
2026-08-12 11:49:47.212995,NSE:20MICRONS-EQ,184.9
2026-08-12 11:50:15.439960,NSE:20MICRONS-EQ,184.9
2026-08-12 11:50:55.647857,NSE:20MICRONS-EQ,184.9
2026-08-12 11:51:12.429593,NSE:20MICRONS-EQ,184.9
2026-08-12 11:51:50.348167,NSE:20MICRONS-EQ,184.9
2026-08-12 11:54:42.960833,NSE:20MICRONS-EQ,184.75
2026-08-12 11:54:54.042452,NSE:20MICRONS-EQ,184.75
2026-08-12 11:55:05.158279,NSE:20MICRONS-EQ,184.75
2026-08-12 11:55:59.350549,NSE:20MICRONS-EQ,184.7
2026-08-12 11:56:36.695153,NSE:20MICRONS-EQ,184.69
2026-08-12 11:56:47.280823,NSE:20MICRONS-EQ,184.69
2026-08-12 11:57:15.944862,NSE:20MICRONS-EQ,184.56
2026-08-12 11:59:15.388478,NSE:20MICRONS-EQ,184.56
2026-08-12 11:59:46.114975,NSE:20MICRONS-EQ,184.56
2026-08-12 12:00:09.625440,NSE:20MICRONS-EQ,184.56
2026-08-12 12:00:15.308699,NSE:20MICRONS-EQ,184.56
2026-08-12 12:00:58.033944,NSE:20MICRONS-EQ,184.56
2026-08-12 12:01:14.600998,NSE:20MICRONS-EQ,184.76
2026-08-12 12:01:20.321304,NSE:20MICRONS-EQ,184.76
2026-08-12 12:01:56.132833,NSE:20MICRONS-EQ,184.76
2026-08-12 12:02:45.581138,NSE:20MICRONS-EQ,184.51
2026-08-12 12:03:05.361904,NSE:20MICRONS-EQ,184.51
2026-08-12 12:03:58.485208,NSE:20MICRONS-EQ,184.51
2026-08-12 12:04:37.459272,NSE:20MICRONS-EQ,184.51
2026-08-12 12:04:52.828313,NSE:20MICRONS-EQ,184.86
2026-08-12 12:05:41.567913,NSE:20MICRONS-EQ,184.86
2026-08-12 12:05:51.744418,NSE:20MICRONS-EQ,184.86
2026-08-12 12:06:23.149168,NSE:20MICRONS-EQ,184.86
2026-08-12 12:07:13.854409,NSE:20MICRONS-EQ,184.61
2026-08-12 12:07:44.758262,NSE:20MICRONS-EQ,184.61
2026-08-12 12:08:16.197969,NSE:20MICRONS-EQ,184.41
2026-08-12 12:09:38.832473,NSE:20MICRONS-EQ,184.7
2026-08-12 12:10:20.425939,NSE:20MICRONS-EQ,184.67
2026-08-12 12:11:01.980036,NSE:20MICRONS-EQ,184.67
2026-08-12 12:11:43.314208,NSE:20MICRONS-EQ,184.96
2026-08-12 12:11:48.154592,NSE:20MICRONS-EQ,184.96
2026-08-12 12:12:59.332451,NSE:20MICRONS-EQ,184.96
2026-08-12 12:13:32.391085,NSE:20MICRONS-EQ,184.96
2026-08-12 12:13:48.061401,NSE:20MICRONS-EQ,184.95
2026-08-12 12:16:39.646857,NSE:20MICRONS-EQ,185.2
2026-08-12 11:48:25.705843,NSE:21STCENMGM-EQ,41.5
2026-08-12 11:50:35.910844,NSE:21STCENMGM-EQ,41.5
2026-08-12 12:07:30.299917,NSE:21STCENMGM-EQ,41.5
2026-08-12 12:12:41.096805,NSE:21STCENMGM-EQ,41.5
2026-08-12 11:48:25.674168,NSE:3PLAND-EQ,32.0
2026-08-12 11:57:12.874048,NSE:3PLAND-EQ,32.0
2026-08-12 11:49:19.182703,NSE:5PAISA-EQ,379.6
2026-08-12 11:50:49.856039,NSE:5PAISA-EQ,379.6
2026-08-12 11:51:20.193414,NSE:5PAISA-EQ,380.05
2026-08-12 11:51:42.620426,NSE:5PAISA-EQ,380.05
2026-08-12 11:52:06.577237,NSE:5PAISA-EQ,379.55
2026-08-12 11:53:27.028950,NSE:5PAISA-EQ,379.55
2026-08-12 11:53:52.018623,NSE:5PAISA-EQ,380.4
2026-08-12 11:54:40.441708,NSE:5PAISA-EQ,381.55
2026-08-12 11:54:57.608200,NSE:5PAISA-EQ,382.0
2026-08-12 11:55:14.291130,NSE:5PAISA-EQ,382.0
2026-08-12 11:55:30.823180,NSE:5PAISA-EQ,381.1
2026-08-12 11:55:51.714371,NSE:5PAISA-EQ,381.1
2026-08-12 11:56:13.340337,NSE:5PAISA-EQ,381.1
2026-08-12 11:56:38.682630,NSE:5PAISA-EQ,381.25
2026-08-12 11:57:13.575010,NSE:5PAISA-EQ,381.0
2026-08-12 11:57:19.447760,NSE:5PAISA-EQ,381.0
2026-08-12 11:57:56.776299,NSE:5PAISA-EQ,381.0
2026-08-12 11:58:12.531615,NSE:5PAISA-EQ,381.3
2026-08-12 11:58:43.198273,NSE:5PAISA-EQ,382.5
2026-08-12 11:58:58.070753,NSE:5PAISA-EQ,382.5
2026-08-12 11:59:24.146116,NSE:5PAISA-EQ,382.7
2026-08-12 11:59:49.215482,NSE:5PAISA-EQ,382.7
2026-08-12 12:00:35.228878,NSE:5PAISA-EQ,382.85
2026-08-12 12:01:44.707960,NSE:5PAISA-EQ,383.65
2026-08-12 12:02:10.885725,NSE:5PAISA-EQ,383.65
2026-08-12 12:02:42.456630,NSE:5PAISA-EQ,383.65
2026-08-12 12:03:27.353160,NSE:5PAISA-EQ,384.3
2026-08-12 12:04:02.095073,NSE:5PAISA-EQ,383.65
2026-08-12 12:04:21.059708,NSE:5PAISA-EQ,383.65
2026-08-12 12:05:16.707474,NSE:5PAISA-EQ,383.9
2026-08-12 12:05:38.957487,NSE:5PAISA-EQ,383.9
2026-08-12 12:06:10.292102,NSE:5PAISA-EQ,384.0
2026-08-12 12:06:40.715829,NSE:5PAISA-EQ,384.0
2026-08-12 12:07:16.959964,NSE:5PAISA-EQ,383.9
2026-08-12 12:09:31.770339,NSE:5PAISA-EQ,383.5
2026-08-12 12:09:51.590106,NSE:5PAISA-EQ,383.5
2026-08-12 12:10:56.532783,NSE:5PAISA-EQ,383.5
2026-08-12 12:11:41.668025,NSE:5PAISA-EQ,382.8
2026-08-12 12:11:56.336697,NSE:5PAISA-EQ,382.8
2026-08-12 12:13:20.719668,NSE:5PAISA-EQ,382.8
2026-08-12 12:13:55.998697,NSE:5PAISA-EQ,382.8
2026-08-12 12:14:28.002377,NSE:5PAISA-EQ,382.55
2026-08-12 12:16:38.343102,NSE:5PAISA-EQ,382.55
2026-08-12 11:48:25.723504,NSE:AAATECH-EQ,99.0
2026-08-12 11:52:47.054712,NSE:AAATECH-EQ,99.0
2026-08-12 11:53:10.703569,NSE:AAATECH-EQ,99.0
2026-08-12 11:53:45.478981,NSE:AAATECH-EQ,99.0
2026-08-12 11:54:28.660677,NSE:AAATECH-EQ,99.0
2026-08-12 11:55:06.719281,NSE:AAATECH-EQ,99.0
2026-08-12 11:55:55.308685,NSE:AAATECH-EQ,99.0
2026-08-12 11:56:37.209247,NSE:AAATECH-EQ,99.0
2026-08-12 11:57:17.441395,NSE:AAATECH-EQ,99.0
2026-08-12 11:57:55.215953,NSE:AAATECH-EQ,99.0
2026-08-12 11:58:21.205560,NSE:AAATECH-EQ,99.0
2026-08-12 11:58:36.518879,NSE:AAATECH-EQ,99.0
2026-08-12 11:59:47.651124,NSE:AAATECH-EQ,99.0
2026-08-12 12:00:33.174391,NSE:AAATECH-EQ,98.04
2026-08-12 12:00:53.846173,NSE:AAATECH-EQ,98.04
2026-08-12 12:03:31.586975,NSE:AAATECH-EQ,98.03
2026-08-12 12:05:16.707956,NSE:AAATECH-EQ,97.88
2026-08-12 12:05:38.957487,NSE:AAATECH-EQ,97.82
2026-08-12 12:07:10.178899,NSE:AAATECH-EQ,97.63
2026-08-12 12:07:30.313547,NSE:AAATECH-EQ,97.63
2026-08-12 12:08:02.369129,NSE:AAATECH-EQ,97.63
2026-08-12 12:11:34.575652,NSE:AAATECH-EQ,97.63
2026-08-12 12:12:35.676806,NSE:AAATECH-EQ,97.63
2026-08-12 11:50:07.862600,NSE:AARNAV-EQ,32.49
2026-08-12 11:50:36.871693,NSE:AARNAV-EQ,32.49
2026-08-12 11:51:07.054026,NSE:AARNAV-EQ,32.49
2026-08-12 11:51:25.060331,NSE:AARNAV-EQ,32.49
2026-08-12 11:51:50.827533,NSE:AARNAV-EQ,32.49
2026-08-12 11:52:11.589575,NSE:AARNAV-EQ,32.49
2026-08-12 11:53:05.763597,NSE:AARNAV-EQ,32.49
2026-08-12 11:53:34.900450,NSE:AARNAV-EQ,32.49
2026-08-12 11:53:39.540333,NSE:AARNAV-EQ,32.49
2026-08-12 11:54:43.447082,NSE:AARNAV-EQ,32.49
2026-08-12 11:55:00.101401,NSE:AARNAV-EQ,32.49
2026-08-12 11:55:32.848406,NSE:AARNAV-EQ,32.49
2026-08-12 11:56:00.381447,NSE:AARNAV-EQ,32.49
2026-08-12 11:56:10.158751,NSE:AARNAV-EQ,32.49
2026-08-12 11:56:36.696814,NSE:AARNAV-EQ,32.49
2026-08-12 11:56:47.822208,NSE:AARNAV-EQ,32.49
2026-08-12 11:57:16.423888,NSE:AARNAV-EQ,32.49
2026-08-12 11:57:38.589386,NSE:AARNAV-EQ,32.63
2026-08-12 11:58:04.908007,NSE:AARNAV-EQ,32.63
2026-08-12 11:58:20.731102,NSE:AARNAV-EQ,32.63
2026-08-12 11:58:41.142979,NSE:AARNAV-EQ,32.63
2026-08-12 11:59:01.083313,NSE:AARNAV-EQ,32.19
2026-08-12 11:59:31.838821,NSE:AARNAV-EQ,32.19
2026-08-12 11:59:37.429831,NSE:AARNAV-EQ,32.19
2026-08-12 12:00:53.328150,NSE:AARNAV-EQ,32.19
2026-08-12 12:01:15.611317,NSE:AARNAV-EQ,32.19
2026-08-12 12:01:46.795994,NSE:AARNAV-EQ,32.19
2026-08-12 12:02:13.436925,NSE:AARNAV-EQ,32.19
2026-08-12 12:02:46.129365,NSE:AARNAV-EQ,32.19
2026-08-12 12:03:30.019704,NSE:AARNAV-EQ,32.19
2026-08-12 12:03:58.486074,NSE:AARNAV-EQ,32.19
2026-08-12 12:04:44.412484,NSE:AARNAV-EQ,32.19
2026-08-12 12:05:15.708288,NSE:AARNAV-EQ,32.19
2026-08-12 12:05:42.136398,NSE:AARNAV-EQ,32.19
2026-08-12 12:06:13.462367,NSE:AARNAV-EQ,32.19
2026-08-12 12:06:43.905320,NSE:AARNAV-EQ,32.19
2026-08-12 12:07:17.488273,NSE:AARNAV-EQ,32.41
2026-08-12 12:07:39.940965,NSE:AARNAV-EQ,32.41
2026-08-12 12:08:01.238506,NSE:AARNAV-EQ,32.41
2026-08-12 12:09:34.453722,NSE:AARNAV-EQ,32.41
2026-08-12 12:10:20.961892,NSE:AARNAV-EQ,32.41
2026-08-12 12:10:25.843697,NSE:AARNAV-EQ,32.41
2026-08-12 12:12:24.834384,NSE:AARNAV-EQ,32.41
2026-08-12 12:12:49.919803,NSE:AARNAV-EQ,32.41
2026-08-12 12:13:27.402858,NSE:AARNAV-EQ,32.41
2026-08-12 12:14:03.792020,NSE:AARNAV-EQ,32.41
2026-08-12 12:16:36.195486,NSE:AARNAV-EQ,32.41
2026-08-12 11:49:34.926555,NSE:AARON-EQ,141.5
2026-08-12 11:50:31.693144,NSE:AARON-EQ,141.5
2026-08-12 11:51:02.919433,NSE:AARON-EQ,141.5
2026-08-12 11:51:25.068268,NSE:AARON-EQ,141.5
2026-08-12 11:51:40.145224,NSE:AARON-EQ,141.5
2026-08-12 11:52:09.537355,NSE:AARON-EQ,141.5
2026-08-12 11:53:04.731291,NSE:AARON-EQ,141.5
2026-08-12 11:53:49.951987,NSE:AARON-EQ,141.5
2026-08-12 11:54:37.479782,NSE:AARON-EQ,141.5
2026-08-12 11:55:00.103418,NSE:AARON-EQ,141.01
2026-08-12 11:55:10.714602,NSE:AARON-EQ,141.01
2026-08-12 11:55:21.905765,NSE:AARON-EQ,141.01
2026-08-12 11:55:49.662200,NSE:AARON-EQ,141.01
2026-08-12 11:56:26.002687,NSE:AARON-EQ,141.01
2026-08-12 11:57:15.961028,NSE:AARON-EQ,141.03
2026-08-12 11:57:43.044149,NSE:AARON-EQ,141.03
2026-08-12 11:59:00.637749,NSE:AARON-EQ,141.03
2026-08-12 11:59:31.858670,NSE:AARON-EQ,141.03
2026-08-12 11:59:46.663615,NSE:AARON-EQ,141.44
2026-08-12 12:00:21.961044,NSE:AARON-EQ,141.87
2026-08-12 12:00:48.213865,NSE:AARON-EQ,141.49
2026-08-12 12:01:03.666522,NSE:AARON-EQ,141.49
2026-08-12 12:01:41.587059,NSE:AARON-EQ,141.49
2026-08-12 12:02:12.464125,NSE:AARON-EQ,141.49
2026-08-12 12:02:45.092089,NSE:AARON-EQ,141.49
2026-08-12 12:03:30.028389,NSE:AARON-EQ,141.49
2026-08-12 12:04:03.607458,NSE:AARON-EQ,141.49
2026-08-12 12:04:39.017049,NSE:AARON-EQ,141.49
2026-08-12 12:05:14.066809,NSE:AARON-EQ,141.49
2026-08-12 12:06:15.619875,NSE:AARON-EQ,141.45
2026-08-12 12:06:38.065788,NSE:AARON-EQ,141.45
2026-08-12 12:07:17.502671,NSE:AARON-EQ,143.08
2026-08-12 12:07:39.948154,NSE:AARON-EQ,143.08
2026-08-12 12:08:21.584104,NSE:AARON-EQ,143.08
2026-08-12 12:09:13.418640,NSE:AARON-EQ,143.08
2026-08-12 12:10:15.663775,NSE:AARON-EQ,143.08
2026-08-12 12:10:53.976658,NSE:AARON-EQ,143.08
2026-08-12 12:11:18.223219,NSE:AARON-EQ,143.08
2026-08-12 12:12:50.018428,NSE:AARON-EQ,142.57
2026-08-12 12:13:13.586936,NSE:AARON-EQ,142.57
2026-08-12 12:13:36.864261,NSE:AARON-EQ,142.57
2026-08-12 12:16:45.028656,NSE:AARON-EQ,143.3
2026-08-12 11:50:06.910048,NSE:AARTIDRUGS-EQ,432.9
2026-08-12 11:50:34.020044,NSE:AARTIDRUGS-EQ,432.85
2026-08-12 11:51:07.520652,NSE:AARTIDRUGS-EQ,432.35
2026-08-12 11:51:21.710350,NSE:AARTIDRUGS-EQ,432.35
2026-08-12 11:51:37.234161,NSE:AARTIDRUGS-EQ,432.2
2026-08-12 11:52:15.314027,NSE:AARTIDRUGS-EQ,432.2
2026-08-12 11:53:08.729431,NSE:AARTIDRUGS-EQ,432.2
2026-08-12 11:53:35.994722,NSE:AARTIDRUGS-EQ,431.85
2026-08-12 11:53:53.401259,NSE:AARTIDRUGS-EQ,432.0
2026-08-12 11:54:48.489779,NSE:AARTIDRUGS-EQ,431.5
2026-08-12 11:54:58.597438,NSE:AARTIDRUGS-EQ,431.5
2026-08-12 11:55:15.809934,NSE:AARTIDRUGS-EQ,431.5
2026-08-12 11:55:32.848406,NSE:AARTIDRUGS-EQ,431.7
2026-08-12 11:55:58.893664,NSE:AARTIDRUGS-EQ,431.0
2026-08-12 11:56:09.102960,NSE:AARTIDRUGS-EQ,431.0
2026-08-12 11:56:36.173419,NSE:AARTIDRUGS-EQ,430.1
2026-08-12 11:56:50.786044,NSE:AARTIDRUGS-EQ,429.35
2026-08-12 11:57:17.431596,NSE:AARTIDRUGS-EQ,428.8
2026-08-12 11:57:42.621518,NSE:AARTIDRUGS-EQ,429.55
2026-08-12 11:58:05.915937,NSE:AARTIDRUGS-EQ,427.65
2026-08-12 11:58:24.859408,NSE:AARTIDRUGS-EQ,428.15
2026-08-12 11:58:41.138415,NSE:AARTIDRUGS-EQ,428.65
2026-08-12 11:58:59.552086,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 11:59:30.285557,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 11:59:50.755052,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 12:00:09.130199,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 12:00:36.774326,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 12:00:57.004762,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 12:01:14.045575,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 12:01:45.244331,NSE:AARTIDRUGS-EQ,428.55
2026-08-12 12:02:11.363554,NSE:AARTIDRUGS-EQ,429.05
2026-08-12 12:02:44.007981,NSE:AARTIDRUGS-EQ,429.05
2026-08-12 12:03:28.415996,NSE:AARTIDRUGS-EQ,429.2
2026-08-12 12:04:02.557683,NSE:AARTIDRUGS-EQ,429.15
2026-08-12 12:04:43.277336,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 12:05:02.898685,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 12:05:40.503619,NSE:AARTIDRUGS-EQ,429.0
2026-08-12 12:06:16.683493,NSE:AARTIDRUGS-EQ,421.8
2026-08-12 12:06:46.608834,NSE:AARTIDRUGS-EQ,421.55
2026-08-12 12:07:18.002463,NSE:AARTIDRUGS-EQ,422.5
2026-08-12 12:07:48.367994,NSE:AARTIDRUGS-EQ,423.2
2026-08-12 12:08:20.505277,NSE:AARTIDRUGS-EQ,424.5
2026-08-12 12:09:48.338689,NSE:AARTIDRUGS-EQ,423.35
2026-08-12 12:10:23.128005,NSE:AARTIDRUGS-EQ,423.85
2026-08-12 12:11:12.270889,NSE:AARTIDRUGS-EQ,423.45
2026-08-12 12:11:42.733724,NSE:AARTIDRUGS-EQ,423.0
2026-08-12 12:12:23.708370,NSE:AARTIDRUGS-EQ,423.95
2026-08-12 12:12:58.655025,NSE:AARTIDRUGS-EQ,424.15
2026-08-12 12:13:31.279577,NSE:AARTIDRUGS-EQ,423.95
2026-08-12 12:14:02.678577,NSE:AARTIDRUGS-EQ,423.3
2026-08-12 12:14:29.115712,NSE:AARTIDRUGS-EQ,422.35
2026-08-12 12:16:43.877787,NSE:AARTIDRUGS-EQ,423.0
2026-08-12 11:49:02.975265,NSE:AARVI-EQ,155.86
2026-08-12 11:50:23.467406,NSE:AARVI-EQ,155.86
2026-08-12 11:51:57.919740,NSE:AARVI-EQ,155.86
2026-08-12 11:53:25.040458,NSE:AARVI-EQ,155.86
2026-08-12 11:57:36.534538,NSE:AARVI-EQ,155.86
2026-08-12 11:57:47.106920,NSE:AARVI-EQ,155.06
2026-08-12 12:00:36.773315,NSE:AARVI-EQ,155.06
2026-08-12 12:00:56.999775,NSE:AARVI-EQ,155.06
2026-08-12 12:01:13.531465,NSE:AARVI-EQ,155.06
2026-08-12 12:01:29.599333,NSE:AARVI-EQ,155.06
2026-08-12 12:07:43.629105,NSE:AARVI-EQ,155.06
2026-08-12 12:07:59.613470,NSE:AARVI-EQ,155.06
2026-08-12 12:10:24.209144,NSE:AARVI-EQ,155.0
2026-08-12 12:10:50.117596,NSE:AARVI-EQ,155.0
2026-08-12 12:11:37.277025,NSE:AARVI-EQ,155.0
2026-08-12 12:11:52.490081,NSE:AARVI-EQ,155.0
2026-08-12 12:12:43.767500,NSE:AARVI-EQ,155.0
2026-08-12 12:13:03.129143,NSE:AARVI-EQ,155.0
2026-08-12 11:50:08.818420,NSE:AASTHA-EQ,73.35
2026-08-12 11:50:28.290076,NSE:AASTHA-EQ,73.35
2026-08-12 11:51:00.408360,NSE:AASTHA-EQ,73.35
2026-08-12 11:51:26.546022,NSE:AASTHA-EQ,73.54
2026-08-12 11:51:47.448018,NSE:AASTHA-EQ,73.37
2026-08-12 11:52:12.863539,NSE:AASTHA-EQ,73.43
2026-08-12 11:52:53.419048,NSE:AASTHA-EQ,73.33
2026-08-12 11:53:28.512137,NSE:AASTHA-EQ,73.33
2026-08-12 11:53:53.398261,NSE:AASTHA-EQ,73.4
2026-08-12 11:54:41.409218,NSE:AASTHA-EQ,73.43
2026-08-12 11:54:58.591360,NSE:AASTHA-EQ,73.43
2026-08-12 11:55:14.799022,NSE:AASTHA-EQ,73.43
2026-08-12 11:55:31.283219,NSE:AASTHA-EQ,73.43
2026-08-12 11:55:58.354490,NSE:AASTHA-EQ,73.34
2026-08-12 11:56:08.593910,NSE:AASTHA-EQ,73.34
2026-08-12 11:56:34.162599,NSE:AASTHA-EQ,73.34
2026-08-12 11:56:45.785668,NSE:AASTHA-EQ,73.34
2026-08-12 11:57:13.943898,NSE:AASTHA-EQ,73.34
2026-08-12 11:57:36.525676,NSE:AASTHA-EQ,73.34
2026-08-12 11:57:53.187901,NSE:AASTHA-EQ,73.34
2026-08-12 11:58:18.648605,NSE:AASTHA-EQ,73.41
2026-08-12 11:58:33.472612,NSE:AASTHA-EQ,73.41
2026-08-12 11:58:53.922995,NSE:AASTHA-EQ,73.41
2026-08-12 11:59:29.775614,NSE:AASTHA-EQ,73.41
2026-08-12 11:59:50.244025,NSE:AASTHA-EQ,73.41
2026-08-12 12:00:08.079685,NSE:AASTHA-EQ,73.41
2026-08-12 12:00:30.662516,NSE:AASTHA-EQ,73.34
2026-08-12 12:00:56.983882,NSE:AASTHA-EQ,73.34
2026-08-12 12:01:18.728405,NSE:AASTHA-EQ,73.34
2026-08-12 12:01:44.676953,NSE:AASTHA-EQ,73.42
2026-08-12 12:02:10.848087,NSE:AASTHA-EQ,73.4
2026-08-12 12:02:43.480267,NSE:AASTHA-EQ,73.39
2026-08-12 12:03:28.404168,NSE:AASTHA-EQ,73.38
2026-08-12 12:03:56.879279,NSE:AASTHA-EQ,73.38
2026-08-12 12:04:41.178895,NSE:AASTHA-EQ,73.38
2026-08-12 12:05:02.370055,NSE:AASTHA-EQ,73.38
2026-08-12 12:05:34.147248,NSE:AASTHA-EQ,73.34
2026-08-12 12:06:16.670240,NSE:AASTHA-EQ,73.34
2026-08-12 12:06:36.440031,NSE:AASTHA-EQ,73.34
2026-08-12 12:07:17.481496,NSE:AASTHA-EQ,73.34
2026-08-12 12:07:38.789706,NSE:AASTHA-EQ,73.34
2026-08-12 12:07:59.163284,NSE:AASTHA-EQ,73.34
2026-08-12 12:09:48.329062,NSE:AASTHA-EQ,73.34
2026-08-12 12:10:23.689667,NSE:AASTHA-EQ,73.34
2026-08-12 12:11:11.155677,NSE:AASTHA-EQ,73.41
2026-08-12 12:11:37.270915,NSE:AASTHA-EQ,73.4
2026-08-12 12:12:23.151788,NSE:AASTHA-EQ,73.41
2026-08-12 12:12:58.105729,NSE:AASTHA-EQ,73.41
2026-08-12 12:13:35.735213,NSE:AASTHA-EQ,73.4
2026-08-12 12:13:45.854192,NSE:AASTHA-EQ,73.39
2026-08-12 12:14:29.101092,NSE:AASTHA-EQ,73.39
2026-08-12 12:16:48.407232,NSE:AASTHA-EQ,73.39
2026-08-12 11:50:07.375000,NSE:ABCAPITAL-EQ,404.0
2026-08-12 11:50:38.783048,NSE:ABCAPITAL-EQ,403.8
2026-08-12 11:51:05.582820,NSE:ABCAPITAL-EQ,403.8
2026-08-12 11:51:25.045478,NSE:ABCAPITAL-EQ,403.95
2026-08-12 11:51:50.832547,NSE:ABCAPITAL-EQ,404.0
2026-08-12 11:52:16.345570,NSE:ABCAPITAL-EQ,404.0
2026-08-12 11:53:07.727880,NSE:ABCAPITAL-EQ,403.95
2026-08-12 11:53:35.994722,NSE:ABCAPITAL-EQ,404.0
2026-08-12 11:53:51.995647,NSE:ABCAPITAL-EQ,403.95
2026-08-12 11:54:46.460132,NSE:ABCAPITAL-EQ,403.95
2026-08-12 11:55:02.618796,NSE:ABCAPITAL-EQ,403.95
2026-08-12 11:55:15.805822,NSE:ABCAPITAL-EQ,403.85
2026-08-12 11:55:29.789665,NSE:ABCAPITAL-EQ,403.75
2026-08-12 11:55:58.889608,NSE:ABCAPITAL-EQ,403.85
2026-08-12 11:56:14.749771,NSE:ABCAPITAL-EQ,403.95
2026-08-12 11:56:38.659237,NSE:ABCAPITAL-EQ,403.9
2026-08-12 11:56:50.316673,NSE:ABCAPITAL-EQ,403.95
2026-08-12 11:57:15.944862,NSE:ABCAPITAL-EQ,403.95
2026-08-12 11:57:40.574045,NSE:ABCAPITAL-EQ,403.9
2026-08-12 11:58:06.893830,NSE:ABCAPITAL-EQ,403.9
2026-08-12 11:58:26.346647,NSE:ABCAPITAL-EQ,403.9
2026-08-12 11:58:43.192231,NSE:ABCAPITAL-EQ,403.9
2026-08-12 11:59:01.083313,NSE:ABCAPITAL-EQ,403.9
2026-08-12 11:59:31.829813,NSE:ABCAPITAL-EQ,404.1
2026-08-12 11:59:49.215482,NSE:ABCAPITAL-EQ,404.15
2026-08-12 12:00:09.127563,NSE:ABCAPITAL-EQ,404.15
2026-08-12 12:00:34.682002,NSE:ABCAPITAL-EQ,404.35
2026-08-12 12:00:54.912495,NSE:ABCAPITAL-EQ,404.4
2026-08-12 12:01:18.218907,NSE:ABCAPITAL-EQ,404.35
2026-08-12 12:01:46.237222,NSE:ABCAPITAL-EQ,404.4
2026-08-12 12:02:10.319206,NSE:ABCAPITAL-EQ,404.4
2026-08-12 12:02:46.124498,NSE:ABCAPITAL-EQ,404.25
2026-08-12 12:03:30.000396,NSE:ABCAPITAL-EQ,404.25
2026-08-12 12:04:05.744765,NSE:ABCAPITAL-EQ,404.2
2026-08-12 12:04:44.864853,NSE:ABCAPITAL-EQ,404.35
2026-08-12 12:05:16.154502,NSE:ABCAPITAL-EQ,404.3
2026-08-12 12:05:39.423342,NSE:ABCAPITAL-EQ,404.15
2026-08-12 12:06:16.674363,NSE:ABCAPITAL-EQ,404.35
2026-08-12 12:06:46.077192,NSE:ABCAPITAL-EQ,404.4
2026-08-12 12:07:16.952086,NSE:ABCAPITAL-EQ,404.4
2026-08-12 12:07:47.341728,NSE:ABCAPITAL-EQ,404.1
2026-08-12 12:08:21.570211,NSE:ABCAPITAL-EQ,404.15
2026-08-12 12:09:46.794926,NSE:ABCAPITAL-EQ,404.0
2026-08-12 12:10:22.595426,NSE:ABCAPITAL-EQ,404.0
2026-08-12 12:11:10.096490,NSE:ABCAPITAL-EQ,403.95
2026-08-12 12:11:44.860904,NSE:ABCAPITAL-EQ,403.9
2026-08-12 12:12:25.365340,NSE:ABCAPITAL-EQ,403.95
2026-08-12 12:13:02.028944,NSE:ABCAPITAL-EQ,403.9
2026-08-12 12:13:35.165323,NSE:ABCAPITAL-EQ,404.0
2026-08-12 12:14:02.106643,NSE:ABCAPITAL-EQ,403.85
2026-08-12 12:14:29.108146,NSE:ABCAPITAL-EQ,403.8
2026-08-12 12:16:47.857159,NSE:ABCAPITAL-EQ,404.1
2026-08-12 11:48:25.753580,NSE:ABCOTS-EQ,200.1
2026-08-12 11:54:38.910213,NSE:ABCOTS-EQ,199.11
2026-08-12 11:55:00.617912,NSE:ABCOTS-EQ,200.1
2026-08-12 11:57:59.807371,NSE:ABCOTS-EQ,200.1
2026-08-12 11:58:52.449838,NSE:ABCOTS-EQ,200.1
2026-08-12 12:16:46.181790,NSE:ABCOTS-EQ,200.09
2026-08-12 11:50:08.822452,NSE:ABFRL-EQ,57.99
2026-08-12 11:50:38.309351,NSE:ABFRL-EQ,57.99
2026-08-12 11:51:06.079650,NSE:ABFRL-EQ,57.98
2026-08-12 11:51:25.521646,NSE:ABFRL-EQ,57.98
2026-08-12 11:51:48.373521,NSE:ABFRL-EQ,57.95
2026-08-12 11:52:04.300403,NSE:ABFRL-EQ,57.98
2026-08-12 11:52:58.862305,NSE:ABFRL-EQ,57.98
2026-08-12 11:53:36.358666,NSE:ABFRL-EQ,57.98
2026-08-12 11:53:51.996645,NSE:ABFRL-EQ,57.98
2026-08-12 11:54:47.999800,NSE:ABFRL-EQ,57.98
2026-08-12 11:55:03.130466,NSE:ABFRL-EQ,57.98
2026-08-12 11:55:14.289836,NSE:ABFRL-EQ,57.98
2026-08-12 11:55:24.839103,NSE:ABFRL-EQ,57.98
2026-08-12 11:55:57.375444,NSE:ABFRL-EQ,57.98
2026-08-12 11:56:13.337172,NSE:ABFRL-EQ,57.98
2026-08-12 11:56:38.661236,NSE:ABFRL-EQ,57.98
2026-08-12 11:56:50.786044,NSE:ABFRL-EQ,58.0
2026-08-12 11:57:15.944862,NSE:ABFRL-EQ,58.01
2026-08-12 11:57:25.386937,NSE:ABFRL-EQ,58.0
2026-08-12 11:58:01.846553,NSE:ABFRL-EQ,58.0
2026-08-12 11:58:23.741290,NSE:ABFRL-EQ,58.04
